,Categories,year,Title,link
388,Electrical engineering/Computer technology,2021,Accurate regulation and control technology based on crop monitoring model and Internet of Things data,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113128765A
389,Electrical engineering/Digital communication,2021,Accurate regulation and control technology based on crop monitoring model and Internet of Things data,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113128765A
390,Electrical engineering/IT methods for management,2021,Accurate regulation and control technology based on crop monitoring model and Internet of Things data,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113128765A
391,Instruments/Measurement,2021,Accurate regulation and control technology based on crop monitoring model and Internet of Things data,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113128765A
392,Electrical engineering/IT methods for management,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3163802A1
393,Electrical engineering/Audio-visual technology,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021141896A1
394,Electrical engineering/IT methods for management,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021141896A1
395,Instruments/Analysis of biological materials,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021141896A1
396,Instruments/Measurement,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021141896A1
397,Mechanical engineering/Other special machines,2021,MOBILE SENSING SYSTEM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021141896A1
398,Chemistry/Chemical engineering,2021,Crop monitoring device for intelligent agricultural planting,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113108165A
399,Electrical engineering/Computer technology,2021,Crop monitoring device for intelligent agricultural planting,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113108165A
400,Mechanical engineering/Mechanical elements,2021,Crop monitoring device for intelligent agricultural planting,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113108165A
401,Mechanical engineering/Other special machines,2021,Crop monitoring device for intelligent agricultural planting,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113108165A
402,Electrical engineering/IT methods for management,2020,"Monitoring method, device, equipment and medium of crop water and fertilizer based on large sprinkler irrigation machine",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111316802B
403,Mechanical engineering/Other special machines,2020,"Monitoring method, device, equipment and medium of crop water and fertilizer based on large sprinkler irrigation machine",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111316802B
404,Electrical engineering/Computer technology,2019,"Crowdsourced on-demand AI data annotation, collection and processing",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11037024B1
405,Electrical engineering/Computer technology,2020,"CROWDSOURCED ON-DEMAND AI DATA ANNOTATION, COLLECTION AND PROCESSING",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3122346A1
406,Electrical engineering/Computer technology,2020,"CROWDSOURCED ON-DEMAND AI DATA ANNOTATION, COLLECTION AND PROCESSING",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021105950A1
407,Mechanical engineering/Other special machines,2019,Intelligent water mist crop monitoring and cultivating system capable of obtaining better harvesting quality and reducing the phenomenon of resource waste caused by poor preparation proportion,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TW202119912A
408,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=PL3557972T3
409,Chemistry/Basic materials chemistry ,2020,CROP MONITORING AND PROTECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021094115A1
410,Mechanical engineering/Other special machines,2020,CROP MONITORING AND PROTECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021094115A1
411,Chemistry/Basic materials chemistry ,2019,CROP MONITORING AND PROTECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3822976A1
412,Mechanical engineering/Other special machines,2019,CROP MONITORING AND PROTECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3822976A1
413,Electrical engineering/IT methods for management,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021048848A3
414,Mechanical engineering/Other special machines,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021048848A3
415,Electrical engineering/Telecommunications,2020,Intelligent Internet of Things centralized manager,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213069554U
416,Instruments/Control,2020,Intelligent Internet of Things centralized manager,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213069554U
417,Instruments/Measurement,2020,Intelligent Internet of Things centralized manager,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213069554U
418,Electrical engineering/Computer technology,2021,Crop Health Monitoring System Using IoT and Machine Learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021100538A4
419,Electrical engineering/IT methods for management,2021,Crop Health Monitoring System Using IoT and Machine Learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021100538A4
420,Instruments/Measurement,2021,Crop Health Monitoring System Using IoT and Machine Learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021100538A4
421,Electrical engineering/IT methods for management,2019,Monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2587798A
422,Chemistry/Chemical engineering,2020,Crop monitoring device based on high-resolution satellite,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212804936U
423,Electrical engineering/Audio-visual technology,2020,Crop monitoring device based on high-resolution satellite,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212804936U
424,"Electrical engineering/Electrical machinery, apparatus, energy",2020,Crop monitoring device based on high-resolution satellite,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212804936U
425,Mechanical engineering/Mechanical elements,2020,Crop monitoring device based on high-resolution satellite,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212804936U
426,Electrical engineering/IT methods for management,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3146519A1
427,Mechanical engineering/Other special machines,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3146519A1
428,Electrical engineering/IT methods for management,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021048848A2
429,Mechanical engineering/Other special machines,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021048848A2
430,Mechanical engineering/Other special machines,2019,LEPIDOPTERS CONTROL PROCESS BY THE USE OF A PERIMETER ULTRASONIC BARRIER IN AGRICULTURAL CROPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AR115830A1
431,Electrical engineering/IT methods for management,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3148125A1
432,Mechanical engineering/Other special machines,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3148125A1
433,Chemistry/Chemical engineering,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021048822A1
434,Instruments/Control,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021048822A1
435,Mechanical engineering/Handling,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021048822A1
436,Mechanical engineering/Other special machines,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021048822A1
437,Electrical engineering/IT methods for management,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021026648A1
438,Mechanical engineering/Other special machines,2020,MOBILE PLATFORM FOR CROP MONITORING AND TREATMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021026648A1
439,Instruments/Measurement,2020,Portable spectral data acquisition device and crop growth monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212379296U
440,Instruments/Measurement,2018,Crop monitoring method and device based on unmanned plane,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108267175B
441,Electrical engineering/IT methods for management,2018,system for monitoring agricultural produce using drone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102200314B1
442,Mechanical engineering/Transport,2018,system for monitoring agricultural produce using drone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102200314B1
443,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3756446A1
444,Mechanical engineering/Transport,2020,Unmanned aerial vehicle device for monitoring crop growth,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212243828U
445,Electrical engineering/Computer technology,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
446,Electrical engineering/Telecommunications,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
447,Instruments/Analysis of biological materials,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
448,Instruments/Control,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
449,Instruments/Measurement,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
450,Mechanical engineering/Other special machines,2019,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10871480B2
451,Instruments/Control,2020,Intelligent self-control agriculture and forestry crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212060968U
452,Mechanical engineering/Other special machines,2020,environmental monitoring system and modular intelligent sensor systems,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=BR102020014766A2
453,Chemistry/Chemical engineering,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463A
454,Electrical engineering/Audio-visual technology,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463A
455,Instruments/Optics,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463A
456,Mechanical engineering/Mechanical elements,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463A
457,Electrical engineering/Computer technology,2020,Winter wheat plant moisture content inversion system and method based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111829957A
458,Instruments/Measurement,2020,Winter wheat plant moisture content inversion system and method based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111829957A
459,Electrical engineering/Telecommunications,2020,Physicochemical data acquisition and analysis processing system for chemical fertilizer stress contaminated soil,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111781331A
460,Instruments/Analysis of biological materials,2020,Physicochemical data acquisition and analysis processing system for chemical fertilizer stress contaminated soil,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111781331A
461,Chemistry/Biotechnology,2019,equipment and process for partitioning liquids in independent regions by controlled overflow,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=BR102019004833A2
462,Instruments/Analysis of biological materials,2019,equipment and process for partitioning liquids in independent regions by controlled overflow,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=BR102019004833A2
463,Electrical engineering/Digital communication,2020,Big-data-based crop monitoring system and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111713317A
464,Instruments/Control,2020,Big-data-based crop monitoring system and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111713317A
465,Mechanical engineering/Other special machines,2020,Big-data-based crop monitoring system and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111713317A
466,Instruments/Measurement,2018,Crop growth monitoring method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109211791B
467,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3557972B1
468,Chemistry/Environmental technology,2020,Crop monitoring equipment for agricultural greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211504197U
469,Instruments/Measurement,2020,Crop monitoring equipment for agricultural greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211504197U
470,Electrical engineering/Audio-visual technology,2019,Wireless sensing acquisition device based on Internet of Things agricultural greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211423825U
471,Mechanical engineering/Mechanical elements,2019,Wireless sensing acquisition device based on Internet of Things agricultural greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211423825U
472,Instruments/Measurement,2018,Equipment installation support for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108731722B
473,Instruments/Control,2020,Intelligent self-control agriculture and forestry crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111580490A
474,Mechanical engineering/Other special machines,2019,"Water, fertilizer and pesticide integrated system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211322043U
475,Mechanical engineering/Other special machines,2019,"crop monitoring system, soil conditions and environment",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=BR102019026077A2
476,Instruments/Measurement,2018,Crop section unit phenotype monitoring device and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109282744B
477,Instruments/Analysis of biological materials,2019,Protective device of crop trace element content monitor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211235794U
478,Instruments/Measurement,2020,Big data service system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111504371A
479,Instruments/Control,2020,Intelligent agricultural management control system based on Internet of things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111488017A
480,Instruments/Control,2016,Intelligent precision irrigation control system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106212217B
481,Mechanical engineering/Other special machines,2016,Intelligent precision irrigation control system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106212217B
482,Electrical engineering/IT methods for management,2020,Farmland evapotranspiration short-term prediction method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111461909A
483,Instruments/Measurement,2019,Crop monitoring device based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211085299U
484,Electrical engineering/Computer technology,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2020144683A1
485,Instruments/Control,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2020144683A1
486,Mechanical engineering/Other special machines,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2020144683A1
487,Mechanical engineering/Transport,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2020144683A1
488,Instruments/Measurement,2020,Crop growth monitoring system and method for greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111406554A
489,Mechanical engineering/Other special machines,2020,Crop growth monitoring system and method for greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111406554A
490,Electrical engineering/IT methods for management,2019,METHOD APPARATUS AND COMPUTER PROGRAM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200084638A
491,Mechanical engineering/Transport,2019,METHOD APPARATUS AND COMPUTER PROGRAM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200084638A
492,Chemistry/Basic materials chemistry ,2019,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020217830A1
493,Electrical engineering/Computer technology,2019,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020217830A1
494,Instruments/Analysis of biological materials,2019,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020217830A1
495,Mechanical engineering/Other special machines,2019,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020217830A1
496,Mechanical engineering/Transport,2019,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020217830A1
497,Instruments/Measurement,2019,Visual greenhouse crop growth data monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210952946U
498,Electrical engineering/Computer technology,2020,Pest category recognition method and device based on deep learning and storage medium,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111368855A
499,Electrical engineering/Computer technology,2019,Crop monitoring system and method for agricultural Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110197308B
500,Electrical engineering/IT methods for management,2019,Crop monitoring system and method for agricultural Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110197308B
501,Instruments/Control,2020,Mobile crop monitoring device and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111323080A
502,Instruments/Measurement,2020,Mobile crop monitoring device and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111323080A
503,Mechanical engineering/Transport,2020,Mobile crop monitoring device and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111323080A
504,Electrical engineering/IT methods for management,2020,"Monitoring method, device, equipment and medium of crop water and fertilizer based on large sprinkler irrigation machine",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111316802A
505,Mechanical engineering/Other special machines,2020,"Monitoring method, device, equipment and medium of crop water and fertilizer based on large sprinkler irrigation machine",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111316802A
506,Electrical engineering/Audio-visual technology,2020,Remote image wireless transmission system based on LTE module,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210745401U
507,Electrical engineering/IT methods for management,2018,system for monitoring agricultural produce using drone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200065696A
508,Mechanical engineering/Transport,2018,system for monitoring agricultural produce using drone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200065696A
509,Electrical engineering/Telecommunications,2020,Novel outdoor crop monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111260902A
510,Instruments/Measurement,2020,Novel outdoor crop monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111260902A
511,Electrical engineering/IT methods for management,2018,GREENHOUSE OPERATING SYSTEM GROWTH-ENVIRONMENT ANALYSIS SYSTEM AND METHODS THEREOF,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200057830A
512,Mechanical engineering/Other special machines,2018,GREENHOUSE OPERATING SYSTEM GROWTH-ENVIRONMENT ANALYSIS SYSTEM AND METHODS THEREOF,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200057830A
513,Electrical engineering/IT methods for management,2018,APPARATUS AND METHOD FOR MONITORING CROPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102114685B1
514,Mechanical engineering/Transport,2018,APPARATUS AND METHOD FOR MONITORING CROPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102114685B1
515,Electrical engineering/IT methods for management,2018,APPARATUS AND METHOD FOR MONITORING CROPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200051963A
