,Categories,year,Title,link
352,Electrical engineering/Digital communication,2016,Multifunctional agriculture and forestry monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106022945A
353,Electrical engineering/IT methods for management,2016,Multifunctional agriculture and forestry monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106022945A
354,Chemistry/Biotechnology,2015,AN INSECTICIDAL COMPOSITION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016098125A3
355,Chemistry/Biotechnology,2011,One-step fluorescence RT-PCR(Reverse Transcription-Polymerase Chain Reaction) kit for simultaneously detecting AIV-HPAIV-NDV(Avian Influenza Virus-Highly Pathogenic Avian Influenza Virus-Newcastle Disease Virus),http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN102409111B
356,Electrical engineering/IT methods for management,2015,"ASSESSMENT OF MOISTURE CONTENT OF STORED CROP, AND MODELING USAGE OF IN-BIN DRYING TO CONTROL MOISTURE LEVEL BASED ON ANTICIPATED ATMOSPHERIC CONDITIONS AND FORECAST TIME PERIODS OF ENERGY USAGE TO ACHIEVE DESIRED RATE OF GRAIN MOISTURE CHANGE THROUGH FORCED-AIR VENTILATION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016215994A1
357,Instruments/Control,2015,"ASSESSMENT OF MOISTURE CONTENT OF STORED CROP, AND MODELING USAGE OF IN-BIN DRYING TO CONTROL MOISTURE LEVEL BASED ON ANTICIPATED ATMOSPHERIC CONDITIONS AND FORECAST TIME PERIODS OF ENERGY USAGE TO ACHIEVE DESIRED RATE OF GRAIN MOISTURE CHANGE THROUGH FORCED-AIR VENTILATION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016215994A1
358,Mechanical engineering/Thermal processes and apparatus,2015,"ASSESSMENT OF MOISTURE CONTENT OF STORED CROP, AND MODELING USAGE OF IN-BIN DRYING TO CONTROL MOISTURE LEVEL BASED ON ANTICIPATED ATMOSPHERIC CONDITIONS AND FORECAST TIME PERIODS OF ENERGY USAGE TO ACHIEVE DESIRED RATE OF GRAIN MOISTURE CHANGE THROUGH FORCED-AIR VENTILATION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016215994A1
359,Electrical engineering/Computer technology,2015,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF TARGETED LIVESTOCK FEEDSTUFF FOR DETERMINATION OF HARVEST WINDOWS USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016217228A1
360,Electrical engineering/Computer technology,2015,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF BOVINE FEEDSTUFF AND DETERMINATION OF HARVEST WINDOWS FOR CORN SILAGE USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND FIELD OBSERVATIONS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016217229A1
361,Electrical engineering/Computer technology,2015,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF BOVINE FEEDSTUFF AND DETERMINATION OF HARVEST WINDOWS FOR HIGH-MOISTURE CORN USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016217231A1
362,Electrical engineering/Computer technology,2015,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF BOVINE FEEDSTUFF AND DETERMINATION OF HARVEST WINDOWS FOR CORN EARLAGE USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND FIELD OBSERVATIONS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2016217230A1
363,Electrical engineering/Computer technology,2016,"DIAGNOSIS AND PREDICTION OF IN-FIELD DRY-DOWN OF A MATURE SMALL GRAIN, COARSE GRAIN, OR OILSEED CROP USING FIELD-LEVEL ANALYSIS AND FORECASTING OF WEATHER CONDITIONS, CROP CHARACTERISTICS, AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118685A1
364,Mechanical engineering/Other special machines,2016,"DIAGNOSIS AND PREDICTION OF IN-FIELD DRY-DOWN OF A MATURE SMALL GRAIN, COARSE GRAIN, OR OILSEED CROP USING FIELD-LEVEL ANALYSIS AND FORECASTING OF WEATHER CONDITIONS, CROP CHARACTERISTICS, AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118685A1
365,Electrical engineering/Computer technology,2016,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF TARGETED LIVESTOCK FEEDSTUFF FOR DETERMINATION OF HARVEST WINDOWS USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118686A1
366,Electrical engineering/IT methods for management,2016,MODELING OF CROP GROWTH FOR DESIRED MOISTURE CONTENT OF TARGETED LIVESTOCK FEEDSTUFF FOR DETERMINATION OF HARVEST WINDOWS USING FIELD-LEVEL DIAGNOSIS AND FORECASTING OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118686A1
367,Electrical engineering/Computer technology,2016,HARVEST ADVISORY MODELING USING FIELD-LEVEL ANALYSIS OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES AND TOOL FOR SUPPORTING MANAGEMENT OF FARM OPERATIONS IN PRECISION AGRICULTURE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118684A1
368,Mechanical engineering/Other special machines,2016,HARVEST ADVISORY MODELING USING FIELD-LEVEL ANALYSIS OF WEATHER CONDITIONS AND OBSERVATIONS AND USER INPUT OF HARVEST CONDITION STATES AND TOOL FOR SUPPORTING MANAGEMENT OF FARM OPERATIONS IN PRECISION AGRICULTURE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016118684A1
369,Chemistry/Biotechnology,2015,AN INSECTICIDAL COMPOSITION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2016098125A2
370,Electrical engineering/Computer technology,2015,Modeling of re-moistening of stored grain crop for acceptable time-of-sale moisture level and opportunity windows for operation of storage bin fans based on expected atmospheric conditions,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9336492B1
371,Mechanical engineering/Other special machines,2015,Modeling of re-moistening of stored grain crop for acceptable time-of-sale moisture level and opportunity windows for operation of storage bin fans based on expected atmospheric conditions,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9336492B1
372,Electrical engineering/Computer technology,2015,Modeling of time-variant grain moisture content for determination of preferred temporal harvest windows and estimation of income loss from harvesting an overly-dry crop,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9311605B1
373,Mechanical engineering/Other special machines,2015,Modeling of time-variant grain moisture content for determination of preferred temporal harvest windows and estimation of income loss from harvesting an overly-dry crop,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9311605B1
374,Electrical engineering/Computer technology,2015,Harvest advisory modeling using field-level analysis of weather conditions and observations and user input of harvest condition states and tool for supporting management of farm operations in precision agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9292796B1
375,Electrical engineering/IT methods for management,2015,Farmland irrigation intelligent decision making system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105389663A
376,Electrical engineering/Computer technology,2015,Risk assessment of delayed harvest operations to achieve favorable crop moisture levels using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9201991B1
377,Electrical engineering/Computer technology,2015,"Diagnosis and prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions, crop characteristics, and observations and user input of harvest condition states",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9140824B1
378,Instruments/Measurement,2015,"Diagnosis and prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions, crop characteristics, and observations and user input of harvest condition states",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9140824B1
379,Mechanical engineering/Other special machines,2015,"Diagnosis and prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions, crop characteristics, and observations and user input of harvest condition states",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9140824B1
380,Electrical engineering/Computer technology,2015,"Modeling of costs associated with in-field and fuel-based drying of an agricultural commodity requiring sufficiently low moisture levels for stable long-term crop storage using field-level analysis and forecasting of weather  conditions, grain dry-down model, facility metadata, and observations and user input of harvest condition states",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9087312B1
381,Electrical engineering/IT methods for management,2015,"Modeling of costs associated with in-field and fuel-based drying of an agricultural commodity requiring sufficiently low moisture levels for stable long-term crop storage using field-level analysis and forecasting of weather  conditions, grain dry-down model, facility metadata, and observations and user input of harvest condition states",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9087312B1
382,Electrical engineering/Computer technology,2015,"Harvest advisory modeling using field-level analysis of weather conditions, observations and user input of harvest condition states, wherein a predicted harvest condition includes an estimation of standing crop dry-down rates, and an estimation of fuel costs",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9076118B1
383,Electrical engineering/IT methods for management,2015,"Harvest advisory modeling using field-level analysis of weather conditions, observations and user input of harvest condition states, wherein a predicted harvest condition includes an estimation of standing crop dry-down rates, and an estimation of fuel costs",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9076118B1
384,Mechanical engineering/Other special machines,2015,"Harvest advisory modeling using field-level analysis of weather conditions, observations and user input of harvest condition states, wherein a predicted harvest condition includes an estimation of standing crop dry-down rates, and an estimation of fuel costs",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9076118B1
385,Electrical engineering/Computer technology,2015,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9037521B1
386,Electrical engineering/IT methods for management,2015,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9037521B1
387,Mechanical engineering/Other special machines,2015,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9037521B1
388,Electrical engineering/Computer technology,2015,Modeling of plant wetness and seed moisture for determination of desiccant application to effect a desired harvest window using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9031884B1
389,Electrical engineering/IT methods for management,2015,Modeling of plant wetness and seed moisture for determination of desiccant application to effect a desired harvest window using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9031884B1
390,Mechanical engineering/Other special machines,2015,Modeling of plant wetness and seed moisture for determination of desiccant application to effect a desired harvest window using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9031884B1
391,Electrical engineering/Computer technology,2015,"Modeling the impact of time-varying weather conditions on unit costs of post-harvest crop drying techniques using field-level analysis and forecasts of weather conditions, facility metadata, and observations and user input of grain drying data",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9009087B1
392,Electrical engineering/IT methods for management,2015,"Modeling the impact of time-varying weather conditions on unit costs of post-harvest crop drying techniques using field-level analysis and forecasts of weather conditions, facility metadata, and observations and user input of grain drying data",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9009087B1
393,Instruments/Control,2014,Universal analog input collection module for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN203982112U
394,Chemistry/Biotechnology,2014,Hua humic acid,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104072378A
395,Chemistry/Organic fine chemistry,2014,Hua humic acid,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104072378A
396,Instruments/Measurement,2014,Hua humic acid,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104072378A
397,Chemistry/Biotechnology,2011,One-step fluorescence RT-PCR(Reverse Transcription-Polymerase Chain Reaction) kit for simultaneously detecting AIV-HPAIV-NDV(Avian Influenza Virus-Highly Pathogenic Avian Influenza Virus-Newcastle Disease Virus),http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN102409111A
398,Chemistry/Biotechnology,2010,"SET OF FRANCISELLA TULARENSIS BACTERIA STRAINS FOR PRODUCTION OF REFERENCE DNA PREPARATION SET, SET OF DNA PREPARATIONS FOR GENETICALLY DIAGNOSTIC RESEARCH",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2443772C1
399,Mechanical engineering/Other special machines,2010,"METHOD TO CULTIVATE POTATOES, MOSTLY FOR AREAS OF RISK FARMING",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2430507C1
400,Mechanical engineering/Handling,2011,Automatic mobile robot for carrying field crops,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN201990204U
401,Chemistry/Food chemistry,2010,Transformation of male sterile line Ogura cytoplasm of komatsuna,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN102047840A
402,Chemistry/Basic materials chemistry ,2006,"FUNGICIDE COMPOSITION CONTAINING DERIVATIVE OF PHOSPHOROUS ACID, MANDELAMID-TYPE COMPOUND AND ADDITIONAL FUNGICIDE COMPOUND",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2409950C2
403,"Electrical engineering/Electrical machinery, apparatus, energy",2009,Artificial intelligence light supply apparatus used for atomic fluorescence spectroscopy,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN201496906U
404,Mechanical engineering/Other special machines,2007,INVESTIGATION METHOD OF DAY-AND-NIGHT RHYTHM OF CYTOGENETIC INDEXES OF WOODY PLANTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2365091C1
405,Mechanical engineering/Other special machines,2007,INVESTIGATION METHOD OF DAY-AND-NIGHT RHYTHM OF CYTOGENETIC INDEXES OF WOODY PLANTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2365092C1
406,Instruments/Analysis of biological materials,2007,INVESTIGATION METHOD OF DAY-AND-NIGHT RHYTHM OF CYTOGENETIC INDEXES OF WOODY PLANTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2007144823A
407,Instruments/Analysis of biological materials,2007,INVESTIGATION METHOD OF DAY-AND-NIGHT RHYTHM OF CYTOGENETIC INDEXES OF WOODY PLANTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2007144824A
408,Instruments/Analysis of biological materials,2007,METHOD FOR MEASURING EROSION RESISTANCE POTENTIAL FOR FROZEN SOIL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2346275C1
409,Instruments/Analysis of biological materials,2007,METHOD FOR MEASURING EROSION RESISTANCE POTENTIAL FOR FROZEN SOIL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2007116592A
410,Instruments/Control,2006,Artificial intelligence plant growth surroundings regulate and control expert decision-making system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN101162384A
411,Instruments/Analysis of biological materials,2001,PROCEDURE ESTABLISHING THICKNESS OF HUMUS LAYER OF SOIL COVER,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2001124433A
412,Instruments/Analysis of biological materials,2001,PROCEDURE ESTABLISHING THICKNESS OF HUMUS LAYER OF SOIL COVER,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2225611C2
413,Electrical engineering/Computer technology,2001,Concept mapping based knowledge acquisition system and methods,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2002049750A1
414,Electrical engineering/Computer technology,2001,Concept mapping based knowledge acquisition system and methods,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU5147601A
415,Electrical engineering/Computer technology,2001,CONCEPT MAPPING BASED KNOWLEDGE ACQUISITION SYSTEM AND METHODS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO0177784A2
416,Electrical engineering/Computer technology,2001,CONCEPT MAPPING BASED KNOWLEDGE ACQUISITION SYSTEM AND METHODS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO200177784A2
417,Chemistry/Biotechnology,1999,ANIMAL EMBRYO COMMERCIAL PRODUCTION BY USING IN VITRO FERTILIZATION TECHNOLOGY,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2270636A1
418,Instruments/Medical technology,1999,ANIMAL EMBRYO COMMERCIAL PRODUCTION BY USING IN VITRO FERTILIZATION TECHNOLOGY,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2270636A1
419,Chemistry/Food chemistry,1998,"NONALCOHOLIC BEVERAGE ""PROFILACTICHESKY""",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2141235C1
420,Chemistry/Basic materials chemistry ,1989,Biological insect control agents and methods of use,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US5180581
421,Chemistry/Biotechnology,1989,Biological insect control agents and methods of use,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US5180581
